;Num_Acc;id_vehicule;num_veh;catu;grav;catv;;obsm;dep;com;adr;lat;long;;voie;v1;v2;vosp;vma
30842;2,02E+11;138 281 004;A01;1;1;7;;1;75;75118;AVENUE DE SAINT OUEN;48,889449;2,326242;;AVENUE DE SAINT OUEN;0.0;;0;50
30843;2,02E+11;138 281 003;A01;1;4;30;;2;75;75117;BOULEVARD DE DOUAUMONT;48,895666;2,30712;;BOULEVARD DE DOUAUMONT;0.0;;0;30
30844;2,02E+11;138 281 000;A01;1;1;7;;2;75;75116;ROUTE DE SURESNES;48,865037;2,234444;;ROUTE DE SURESNES;0.0;;0;50
30845;2,02E+11;138 281 001;B01;1;4;32;;2;75;75116;ROUTE DE SURESNES;48,865037;2,234444;;ROUTE DE SURESNES;0.0;;0;50
30846;2,02E+11;138 280 999;Z01;3;4;30;;1;75;75116;RUE MESNIL;48,868256;2,284401;;RUE MESNIL;0.0;;0;20
30847;2,02E+11;138 280 996;A01;1;1;7;;2;75;75116;ALLEE DE LONGCHAMP;48,86347;2,239386;;ALLEE DE LONGCHAMP;0.0;;0;50
30848;2,02E+11;138 280 996;A01;2;1;7;;2;75;75116;ALLEE DE LONGCHAMP;48,86347;2,239386;;ALLEE DE LONGCHAMP;0.0;;0;50
30849;2,02E+11;138 280 997;B01;1;4;33;;2;75;75116;ALLEE DE LONGCHAMP;48,86347;2,239386;;ALLEE DE LONGCHAMP;0.0;;0;50
30850;2,02E+11;138 280 994;A01;1;1;7;;2;75;75115;RUE DE LA CONVENTION;48,838628;2,293362;;RUE DE LA CONVENTION;0.0;;0;50
30851;2,02E+11;138 280 995;B01;1;4;30;;2;75;75115;RUE DE LA CONVENTION;48,838628;2,293362;;RUE DE LA CONVENTION;0.0;;0;50
30852;2,02E+11;138 280 993;A01;1;1;7;;1;75;75115;RUE VIOLET;48,845717;2,291394;;RUE VIOLET;0.0;;0;50
30853;2,02E+11;138 280 993;A01;3;4;7;;1;75;75115;RUE VIOLET;48,845717;2,291394;;RUE VIOLET;0.0;;0;50
30854;2,02E+11;138 280 991;A01;1;1;7;;2;75;75107;BOULEVARD DES INVALIDES;48,856212;2,314828;;BOULEVARD DES INVALIDES;0.0;;0;50
30855;2,02E+11;138 280 992;B01;1;4;33;;2;75;75107;BOULEVARD DES INVALIDES;48,856212;2,314828;;BOULEVARD DES INVALIDES;0.0;;0;50
30856;2,02E+11;138 280 990;A01;1;4;33;;0;75;75112;RUE VAN GOGH;48,844029;2,371952;;RUE VAN GOGH;0.0;;0;50
30857;2,02E+11;138 280 988;A01;1;1;7;;2;75;75112;RUE DE CHARENTON;48,838397;2,389884;;RUE DE CHARENTON;0.0;;0;50
30858;2,02E+11;138 280 989;B01;1;4;32;;2;75;75112;RUE DE CHARENTON;48,838397;2,389884;;RUE DE CHARENTON;0.0;;0;50
30859;2,02E+11;138 280 986;A01;1;1;7;;2;75;75111;BOULEVARD VOLTAIRE;48,851322;2,390992;;BOULEVARD VOLTAIRE;0.0;;0;50
30860;2,02E+11;138 280 987;B01;1;4;1;;2;75;75111;BOULEVARD VOLTAIRE;48,851322;2,390992;;BOULEVARD VOLTAIRE;0.0;;0;50
30861;2,02E+11;138 280 984;A01;1;1;10;;2;75;75111;BOULEVARD VOLTAIRE;48,865363;2,367435;;BOULEVARD VOLTAIRE;0.0;;0;50
30862;2,02E+11;138 280 985;B01;1;4;33;;2;75;75111;BOULEVARD VOLTAIRE;48,865363;2,367435;;BOULEVARD VOLTAIRE;0.0;;0;50
30863;2,02E+11;138 280 983;A01;1;4;30;;0;75;75111;RUE AMELOT;48,859543;2,368184;;RUE AMELOT;0.0;;0;50
30864;2,02E+11;138 280 982;Z01;3;4;7;;1;75;75110;BOULEVARD DE MAGENTA;48,878894;2,353738;;BOULEVARD DE MAGENTA;0.0;;0;50
30865;2,02E+11;138 280 981;A01;2;1;7;;1;75;75110;IMPASSE BOUTRON;48,877432;2,361355;;IMPASSE BOUTRON;0.0;;0;30
30866;2,02E+11;138 280 981;A01;3;3;7;;1;75;75110;IMPASSE BOUTRON;48,877432;2,361355;;IMPASSE BOUTRON;0.0;;0;30
30867;2,02E+11;138 280 981;A01;1;1;7;;1;75;75110;IMPASSE BOUTRON;48,877432;2,361355;;IMPASSE BOUTRON;0.0;;0;30
30868;2,02E+11;138 280 980;A01;1;4;7;;0;75;75108;AVENUE MATIGNON;48,872604;2,314764;;AVENUE MATIGNON;0.0;;0;50
30869;2,02E+11;138 280 979;A01;1;4;32;;0;75;75107;ROND POINT DU BLEUET DE FRANCE;48,858432;2,313356;;ROND POINT DU BLEUET DE FRANCE;0.0;;0;50
30870;2,02E+11;138 280 978;A01;1;4;80;;0;75;75107;ROND POINT DU BLEUET DE FRANCE;48,858432;2,313356;;ROND POINT DU BLEUET DE FRANCE;0.0;;2;50
31068;2,02E+11;138 280 803;A01;1;1;7;;2;75;75119;BD PERIPHERIQUE INTERIEUR;48,8891316;2,3963191;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31069;2,02E+11;138 280 804;B01;1;4;33;;2;75;75119;BD PERIPHERIQUE INTERIEUR;48,8891316;2,3963191;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31070;2,02E+11;138 280 805;C01;1;1;10;;2;75;75119;BD PERIPHERIQUE INTERIEUR;48,8891316;2,3963191;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31071;2,02E+11;138 280 798;A01;2;4;34;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,828178;2,396136;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31072;2,02E+11;138 280 798;A01;1;4;34;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,828178;2,396136;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31073;2,02E+11;138 280 799;B01;1;1;7;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,828178;2,396136;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31074;2,02E+11;138 280 800;C01;1;1;7;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,828178;2,396136;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31075;2,02E+11;138 280 801;D01;1;1;7;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,828178;2,396136;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31076;2,02E+11;138 280 802;E01;2;1;7;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,828178;2,396136;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31077;2,02E+11;138 280 802;E01;1;1;7;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,828178;2,396136;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31078;2,02E+11;138 280 795;A01;1;1;10;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,8359939;2,4120216;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31079;2,02E+11;138 280 796;B01;1;4;31;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,8359939;2,4120216;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31080;2,02E+11;138 280 797;C01;1;1;7;;2;75;75112;BD PERIPHERIQUE INTERIEUR;48,8359939;2,4120216;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31081;2,02E+11;138 280 793;B01;1;4;7;;2;75;75119;BD PERIPHERIQUE INTERIEUR;48,882044;2,401477;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31082;2,02E+11;138 280 794;A01;1;1;7;;2;75;75119;BD PERIPHERIQUE INTERIEUR;48,882044;2,401477;;BD PERIPHERIQUE INTERIEUR;0.0;;0;70
31083;2,02E+11;138 280 791;A01;1;1;7;;2;75;75112;ECHANGEUR BERCY;48,827716;2,3945246;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
31084;2,02E+11;138 280 792;B01;1;4;7;;2;75;75112;ECHANGEUR BERCY;48,827716;2,3945246;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
31085;2,02E+11;138 280 790;Z01;3;3;30;;1;75;75114;AVENUE DU MAINE;48,835012;2,3239377;;AVENUE DU MAINE;0.0;;0;50
31086;2,02E+11;138 280 788;Z01;3;4;7;;1;75;75119;RUE DE NANTES;48,8930291;2,3800882;;RUE DE NANTES;0.0;;0;30
31087;2,02E+11;138 280 786;B01;1;4;32;;2;75;75117;AVENUE DE SAINT OUEN;48,895869;2,32844;;AVENUE DE SAINT OUEN;0.0;;0;50
31088;2,02E+11;138 280 787;A01;1;1;7;;2;75;75117;AVENUE DE SAINT OUEN;48,895869;2,32844;;AVENUE DE SAINT OUEN;0.0;;0;50
31089;2,02E+11;138 280 785;A01;1;1;1;;1;75;75110;BOULEVARD DE LA CHAPELLE;48,883671;2,350383;;BOULEVARD DE LA CHAPELLE;0.0;;1;30
31090;2,02E+11;138 280 785;A01;3;3;1;;1;75;75110;BOULEVARD DE LA CHAPELLE;48,883671;2,350383;;BOULEVARD DE LA CHAPELLE;0.0;;1;30
31091;2,02E+11;138 280 784;A01;1;4;50;;0;75;75108;PONT DES INVALIDES;48,8642675;2,3103668;;PONT DES INVALIDES;0.0;;0;50
31092;2,02E+11;138 280 781;Z01;3;4;10;;1;75;75101;RUE SAINTE ANNE;48,8662392;2,3355013;;RUE SAINTE ANNE;0.0;;0;30
32065;2,02E+11;138 279 946;A01;2;4;32;;0;75;75115;RUE ERNEST RENAN;48,843737;2,309645;;RUE ERNEST RENAN;0.0;;0;50
32066;2,02E+11;138 279 946;A01;1;3;32;;0;75;75115;RUE ERNEST RENAN;48,843737;2,309645;;RUE ERNEST RENAN;0.0;;0;50
32067;2,02E+11;138 279 945;A01;1;3;32;;0;75;75114;AVENUE DU GENERAL LECLERC;48,8239542;2,3257182;;AVENUE DU GENERAL LECLERC;0.0;;0;50
32068;2,02E+11;138 279 944;A01;1;3;1;;0;75;75101;QUAI DES TUILERIES;48,8630797;2,3232082;;QUAI DES TUILERIES;0.0;;3;50
32069;2,02E+11;138 279 942;B01;2;1;7;;2;75;75114;BD PERIPHERIQUE EXTERIEUR;48,8240344;2,3074749;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
32070;2,02E+11;138 279 942;B01;2;1;7;;2;75;75114;BD PERIPHERIQUE EXTERIEUR;48,8240344;2,3074749;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
32071;2,02E+11;138 279 942;B01;2;1;7;;2;75;75114;BD PERIPHERIQUE EXTERIEUR;48,8240344;2,3074749;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
32072;2,02E+11;138 279 942;B01;1;1;7;;2;75;75114;BD PERIPHERIQUE EXTERIEUR;48,8240344;2,3074749;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
32073;2,02E+11;138 279 943;A01;1;4;7;;2;75;75114;BD PERIPHERIQUE EXTERIEUR;48,8240344;2,3074749;;BD PERIPHERIQUE EXTERIEUR;0.0;;0;70
32074;2,02E+11;138 279 940;A01;1;1;10;;2;75;75119;AVENUE DE LA PORTE DES LILAS;48,8777771;2,4081677;;AVENUE DE LA PORTE DES LILAS;0.0;;0;50
32075;2,02E+11;138 279 941;B01;1;4;1;;2;75;75119;AVENUE DE LA PORTE DES LILAS;48,8777771;2,4081677;;AVENUE DE LA PORTE DES LILAS;0.0;;0;50
32076;2,02E+11;138 279 938;B01;1;1;7;;2;75;75120;RUE PAGANINI;48,8513042;2,4118916;;RUE PAGANINI;0.0;;0;30
32077;2,02E+11;138 279 939;A01;1;4;1;;2;75;75120;RUE PAGANINI;48,8513042;2,4118916;;RUE PAGANINI;0.0;;0;30
32078;2,02E+11;138 279 936;B01;2;4;7;;2;75;75120;BOULEVARD DE BELLEVILLE;48,870106;2,379318;;BOULEVARD DE BELLEVILLE;0.0;;0;30
32079;2,02E+11;138 279 936;B01;1;1;7;;2;75;75120;BOULEVARD DE BELLEVILLE;48,870106;2,379318;;BOULEVARD DE BELLEVILLE;0.0;;0;30
32080;2,02E+11;138 279 937;A01;1;1;10;;2;75;75120;BOULEVARD DE BELLEVILLE;48,870106;2,379318;;BOULEVARD DE BELLEVILLE;0.0;;0;30
32081;2,02E+11;138 279 934;A01;1;1;7;;2;75;75119;AVENUE CORENTIN CARIOU;48,895401;2,383068;;AVENUE CORENTIN CARIOU;0.0;;0;50
32082;2,02E+11;138 279 935;B01;2;1;2;;2;75;75119;AVENUE CORENTIN CARIOU;48,895401;2,383068;;AVENUE CORENTIN CARIOU;0.0;;0;50
32083;2,02E+11;138 279 935;B01;1;4;2;;2;75;75119;AVENUE CORENTIN CARIOU;48,895401;2,383068;;AVENUE CORENTIN CARIOU;0.0;;0;50
32084;2,02E+11;138 279 932;A01;1;1;7;;2;75;75119;RUE DE CRIMEE;48,8885521;2,3791984;;RUE DE CRIMEE;0.0;;0;30
32085;2,02E+11;138 279 933;B01;1;4;7;;2;75;75119;RUE DE CRIMEE;48,8885521;2,3791984;;RUE DE CRIMEE;0.0;;0;30
32086;2,02E+11;138 279 930;B01;1;4;50;;2;75;75118;BOULEVARD ORNANO;48,8972268;2,3449615;;BOULEVARD ORNANO;0.0;;0;50
32087;2,02E+11;138 279 931;A01;1;1;7;;2;75;75118;BOULEVARD ORNANO;48,8972268;2,3449615;;BOULEVARD ORNANO;0.0;;0;50
32088;2,02E+11;138 279 928;A01;1;1;7;;2;75;75117;AVENUE DE CLICHY;48,8943012;2,3137646;;AVENUE DE CLICHY;0.0;;0;50
32089;2,02E+11;138 279 929;B01;1;4;30;;2;75;75117;AVENUE DE CLICHY;48,8943012;2,3137646;;AVENUE DE CLICHY;0.0;;0;50
32090;2,02E+11;138 279 926;B01;1;4;1;;2;75;75117;AVENUE DE WAGRAM;48,8866;2,304373;;AVENUE DE WAGRAM;0.0;;0;30
32091;2,02E+11;138 279 927;A01;1;1;7;;2;75;75117;AVENUE DE WAGRAM;48,8866;2,304373;;AVENUE DE WAGRAM;0.0;;0;30
32092;2,02E+11;138 279 924;A01;1;4;30;;2;75;75117;RUE DU CAPORAL PEUGEOT;48,8879509;2,2885627;;RUE DU CAPORAL PEUGEOT;0.0;;0;50
32093;2,02E+11;138 279 925;B01;1;1;7;;2;75;75117;RUE DU CAPORAL PEUGEOT;48,8879509;2,2885627;;RUE DU CAPORAL PEUGEOT;0.0;;0;50
32094;2,02E+11;138 279 922;A01;1;1;10;;2;75;75114;AVENUE DE LA PORTE D ORLEANS;48,8219189;2,325384;;AVENUE DE LA PORTE D ORLEANS;0.0;;3;50
32095;2,02E+11;138 279 923;B01;2;4;7;;2;75;75114;AVENUE DE LA PORTE D ORLEANS;48,8219189;2,325384;;AVENUE DE LA PORTE D ORLEANS;0.0;;3;50
32096;2,02E+11;138 279 923;B01;2;4;7;;2;75;75114;AVENUE DE LA PORTE D ORLEANS;48,8219189;2,325384;;AVENUE DE LA PORTE D ORLEANS;0.0;;3;50
32097;2,02E+11;138 279 923;B01;1;1;7;;2;75;75114;AVENUE DE LA PORTE D ORLEANS;48,8219189;2,325384;;AVENUE DE LA PORTE D ORLEANS;0.0;;3;50
32098;2,02E+11;138 279 923;B01;2;4;7;;2;75;75114;AVENUE DE LA PORTE D ORLEANS;48,8219189;2,325384;;AVENUE DE LA PORTE D ORLEANS;0.0;;3;50
32099;2,02E+11;138 279 921;A01;3;4;7;;1;75;75114;RUE VERCINGETORIX;48,833171;2,312085;;RUE VERCINGETORIX;0.0;;0;50
32100;2,02E+11;138 279 921;A01;1;1;7;;1;75;75114;RUE VERCINGETORIX;48,833171;2,312085;;RUE VERCINGETORIX;0.0;;0;50
32101;2,02E+11;138 279 920;A01;1;4;1;;2;75;75114;BOULEVARD BRUNE;48,823993;2,322337;;BOULEVARD BRUNE;0.0;;1;50
32102;2,02E+11;138 279 917;A01;1;1;7;;2;75;75113;QUAI D IVRY;48,8251187;2,3887378;;QUAI D IVRY;0.0;;0;50
32103;2,02E+11;138 279 918;B01;1;4;32;;2;75;75113;QUAI D IVRY;48,8251187;2,3887378;;QUAI D IVRY;0.0;;0;50
32104;2,02E+11;138 279 918;B01;2;4;32;;2;75;75113;QUAI D IVRY;48,8251187;2,3887378;;QUAI D IVRY;0.0;;0;50
32105;2,02E+11;138 279 916;A01;1;1;10;;1;75;75112;RUE DU SERGENT BAUCHAT;48,8442104;2,3902695;;RUE DU SERGENT BAUCHAT;0.0;;0;50
32106;2,02E+11;138 279 916;A01;3;4;10;;1;75;75112;RUE DU SERGENT BAUCHAT;48,8442104;2,3902695;;RUE DU SERGENT BAUCHAT;0.0;;0;50
32107;2,02E+11;138 279 915;Z01;3;4;1;;1;75;75112;PLACE EDOUARD RENARD;48,8353618;2,4065982;;PLACE EDOUARD RENARD;0.0;;0;50
32108;2,02E+11;138 279 914;A01;1;4;10;;0;75;75112;SOUTERRAIN VAN GOGH;48,843778;2,371214;;SOUTERRAIN VAN GOGH;0.0;;0;50
32109;2,02E+11;138 279 912;B01;1;4;32;;2;75;75112;AVENUE DAUMESNIL;48,847975;2,373947;;AVENUE DAUMESNIL;0.0;;0;50
32110;2,02E+11;138 279 912;B01;2;4;32;;2;75;75112;AVENUE DAUMESNIL;48,847975;2,373947;;AVENUE DAUMESNIL;0.0;;0;50
32111;2,02E+11;138 279 913;A01;1;1;7;;2;75;75112;AVENUE DAUMESNIL;48,847975;2,373947;;AVENUE DAUMESNIL;0.0;;0;50
32112;2,02E+11;138 279 911;A01;1;3;50;;0;75;75112;RUE DE CHARENTON;48,846616;2,378759;;RUE DE CHARENTON;0.0;;0;50
32113;2,02E+11;138 279 909;A01;1;4;1;;2;75;75111;RUE DE CHARONNE;48,8557651;2,3913253;;RUE DE CHARONNE;0.0;;0;30
32114;2,02E+11;138 279 910;B01;1;1;31;;2;75;75111;RUE DE CHARONNE;48,8557651;2,3913253;;RUE DE CHARONNE;0.0;;0;30
32115;2,02E+11;138 279 907;B01;1;4;30;;2;75;75111;AVENUE PARMENTIER;48,867001;2,373221;;AVENUE PARMENTIER;0.0;;0;30
32116;2,02E+11;138 279 908;A01;1;1;7;;2;75;75111;AVENUE PARMENTIER;48,867001;2,373221;;AVENUE PARMENTIER;0.0;;0;30
32937;2,02E+11;138 279 173;A01;1;4;7;;2;75;75116;AVENUE DU MARECHAL MAUNOURY;48,857696;2,263563;;AVENUE DU MARECHAL MAUNOURY;0.0;;0;30
32938;2,02E+11;138 279 173;A01;2;1;7;;2;75;75116;AVENUE DU MARECHAL MAUNOURY;48,857696;2,263563;;AVENUE DU MARECHAL MAUNOURY;0.0;;0;30
32939;2,02E+11;138 279 174;B01;1;3;33;;2;75;75116;AVENUE DU MARECHAL MAUNOURY;48,857696;2,263563;;AVENUE DU MARECHAL MAUNOURY;0.0;;0;30
32940;2,02E+11;138 279 172;A01;3;3;37;;1;75;75114;RUE RAYMOND LOSSERAND;48,83476;2,319678;;RUE RAYMOND LOSSERAND;0.0;;0;30
32941;2,02E+11;138 279 172;A01;1;1;37;;1;75;75114;RUE RAYMOND LOSSERAND;48,83476;2,319678;;RUE RAYMOND LOSSERAND;0.0;;0;30
32942;2,02E+11;138 279 170;A01;1;3;7;;2;75;75119;RUE JACQUES DUCHESNE;48,898778;2,374133;;RUE JACQUES DUCHESNE;0.0;;0;50
32943;2,02E+11;138 279 171;B01;1;2;33;;2;75;75119;RUE JACQUES DUCHESNE;48,898778;2,374133;;RUE JACQUES DUCHESNE;0.0;;0;50
32944;2,02E+11;138 279 168;A01;1;1;10;;2;75;75105;RUE CLAUDE BERNARD;48,840263;2,346092;;RUE CLAUDE BERNARD;0.0;;0;50
32945;2,02E+11;138 279 169;B01;1;4;41;;2;75;75105;RUE CLAUDE BERNARD;48,840263;2,346092;;RUE CLAUDE BERNARD;0.0;;0;50
32946;2,02E+11;138 279 166;A01;1;4;32;;2;75;75106;PLACE MICHEL DEBRE;48,852077;2,329847;;PLACE MICHEL DEBRE;0.0;;0;50
32947;2,02E+11;138 279 167;B01;1;1;10;;2;75;75106;PLACE MICHEL DEBRE;48,852077;2,329847;;PLACE MICHEL DEBRE;0.0;;0;50
32948;2,02E+11;138 279 164;A01;1;1;10;;2;75;75120;AVENUE GAMBETTA;48,8675;2,400698;;AVENUE GAMBETTA;0.0;;0;50
32949;2,02E+11;138 279 165;B01;1;4;33;;2;75;75120;AVENUE GAMBETTA;48,8675;2,400698;;AVENUE GAMBETTA;0.0;;0;50
32950;2,02E+11;138 279 163;Z01;3;4;30;;1;75;75118;RUE ORDENER;48,892881;2,341949;;RUE ORDENER;0.0;;0;50
32951;2,02E+11;138 279 162;A01;1;1;7;;1;75;75118;RUE CHAMPIONNET;48,895745;2,339549;;RUE CHAMPIONNET;0.0;;0;50
32952;2,02E+11;138 279 162;A01;3;1;7;;1;75;75118;RUE CHAMPIONNET;48,895745;2,339549;;RUE CHAMPIONNET;0.0;;0;50
32953;2,02E+11;138 279 162;A01;3;1;7;;1;75;75118;RUE CHAMPIONNET;48,895745;2,339549;;RUE CHAMPIONNET;0.0;;0;50
32954;2,02E+11;138 279 162;A01;3;1;7;;1;75;75118;RUE CHAMPIONNET;48,895745;2,339549;;RUE CHAMPIONNET;0.0;;0;50
32955;2,02E+11;138 279 162;A01;3;1;7;;1;75;75118;RUE CHAMPIONNET;48,895745;2,339549;;RUE CHAMPIONNET;0.0;;0;50
32956;2,02E+11;138 279 162;A01;3;1;7;;1;75;75118;RUE CHAMPIONNET;48,895745;2,339549;;RUE CHAMPIONNET;0.0;;0;50
32957;2,02E+11;138 279 162;A01;3;4;7;;1;75;75118;RUE CHAMPIONNET;48,895745;2,339549;;RUE CHAMPIONNET;0.0;;0;50
32958;2,02E+11;138 279 160;B01;1;4;30;;2;75;75117;PLACE DU MARECHAL JUIN;48,885105;2,297885;;PLACE DU MARECHAL JUIN;0.0;;0;50
32959;2,02E+11;138 279 161;A01;1;1;7;;2;75;75117;PLACE DU MARECHAL JUIN;48,885105;2,297885;;PLACE DU MARECHAL JUIN;0.0;;0;50
32960;2,02E+11;138 279 159;A01;1;4;32;;0;75;75116;VOIE GEORGES POMPIDOU;48,84509;2,272756;;VOIE GEORGES POMPIDOU;0.0;;0;50
32961;2,02E+11;138 279 157;A01;1;1;7;;2;75;75116;QUAI LOUIS BLERIOT;48,842202;2,269701;;QUAI LOUIS BLERIOT;0.0;;0;50
32962;2,02E+11;138 279 158;B01;1;4;32;;2;75;75116;QUAI LOUIS BLERIOT;48,842202;2,269701;;QUAI LOUIS BLERIOT;0.0;;0;50
32963;2,02E+11;138 279 155;A01;1;1;7;;2;75;75115;BOULEVARD LEFEBVRE;48,832561;2,288742;;BOULEVARD LEFEBVRE;0.0;;0;50
32964;2,02E+11;138 279 156;B01;1;4;60;;2;75;75115;BOULEVARD LEFEBVRE;48,832561;2,288742;;BOULEVARD LEFEBVRE;0.0;;0;50
32965;2,02E+11;138 279 153;B01;1;4;50;;2;75;75114;RUE DAREAU;48,830977;2,336935;;RUE DAREAU;0.0;;0;50
32966;2,02E+11;138 279 154;A01;1;1;7;;2;75;75114;RUE DAREAU;48,830977;2,336935;;RUE DAREAU;0.0;;0;50
32967;2,02E+11;138 279 151;B01;1;4;50;;2;75;75107;AVENUE DU MARECHAL GALLIENI;48,861043;2,313238;;AVENUE DU MARECHAL GALLIENI;0.0;;1;50
32968;2,02E+11;138 279 152;A01;1;1;7;;2;75;75107;AVENUE DU MARECHAL GALLIENI;48,861043;2,313238;;AVENUE DU MARECHAL GALLIENI;0.0;;1;50
32969;2,02E+11;138 279 150;A01;1;4;50;;2;75;75107;QUAI D ORSAY;48,862597;2,310428;;QUAI D ORSAY;0.0;;0;50
32970;2,02E+11;138 279 147;B01;1;4;30;;2;75;75101;QUAI DES TUILERIES;48,861891;2,327007;;QUAI AIME CESAIRE;0.0;;3;50
32971;2,02E+11;138 279 148;A01;1;1;7;;2;75;75101;QUAI DES TUILERIES;48,861891;2,327007;;QUAI AIME CESAIRE;0.0;;3;50
33144;2,02E+11;138 278 997;B01;1;1;7;;2;75;75105;QUAI DE MONTEBELLO;48,851932;2,349209;;QUAI DE MONTEBELLO;0.0;;0;50
33145;2,02E+11;138 278 998;A01;1;4;31;;2;75;75105;QUAI DE MONTEBELLO;48,851932;2,349209;;QUAI DE MONTEBELLO;0.0;;0;50
33146;2,02E+11;138 278 995;B01;1;1;7;;2;75;75105;RUE SAINT JACQUES;48,847354;2,343654;;RUE SAINT JACQUES;0.0;;0;30
33147;2,02E+11;138 278 996;A01;1;4;33;;2;75;75105;RUE SAINT JACQUES;48,847354;2,343654;;RUE SAINT JACQUES;0.0;;0;30
33148;2,02E+11;138 278 994;A01;1;4;31;;0;75;75119;RUE AUGUSTIN THIERRY;48,8761276;2,3937024;;RUE AUGUSTIN THIERRY;0.0;;0;30
33149;2,02E+11;138 278 993;A01;1;4;33;;0;75;75117;RUE CARDINET;48,888298;2,315363;;RUE CARDINET;0.0;;0;50
33150;2,02E+11;138 278 991;B01;1;1;7;;2;75;75117;AVENUE DE VILLIERS;48,884358;2,301909;;AVENUE DE VILLIERS;0.0;;0;50
33151;2,02E+11;138 278 992;A01;1;4;30;;2;75;75117;AVENUE DE VILLIERS;48,884358;2,301909;;AVENUE DE VILLIERS;0.0;;0;50
33152;2,02E+11;138 278 989;B01;1;4;33;;2;75;75116;AVENUE KLEBER;48,872434;2,294063;;AVENUE KLEBER;0.0;;0;50
33153;2,02E+11;138 278 990;A01;1;1;7;;2;75;75116;AVENUE KLEBER;48,872434;2,294063;;AVENUE KLEBER;0.0;;0;50
33154;2,02E+11;138 278 987;B01;1;4;50;;2;75;75116;PLACE DE LA PORTE DE SAINT CLOUD;48,8374605;2,2569019;;PLACE DE LA PORTE DE SAINT CLOUD;0.0;;0;50
33155;2,02E+11;138 278 988;A01;1;1;7;;2;75;75116;PLACE DE LA PORTE DE SAINT CLOUD;48,8374605;2,2569019;;PLACE DE LA PORTE DE SAINT CLOUD;0.0;;0;50
33156;2,02E+11;138 278 985;A01;1;1;7;;2;75;75112;AVENUE DE NOGENT   VINCENNES;48,844293;2,442275;;AVENUE DE NOGENT   VINCENNES;0.0;;0;50
33157;2,02E+11;138 278 986;B01;1;4;30;;2;75;75112;AVENUE DE NOGENT   VINCENNES;48,844293;2,442275;;AVENUE DE NOGENT   VINCENNES;0.0;;0;50
33158;2,02E+11;138 278 986;B01;2;4;30;;2;75;75112;AVENUE DE NOGENT   VINCENNES;48,844293;2,442275;;AVENUE DE NOGENT   VINCENNES;0.0;;0;50
33159;2,02E+11;138 278 982;C01;1;4;7;;2;75;75107;BOULEVARD DES INVALIDES;48,854659;2,314851;;BOULEVARD DES INVALIDES;0.0;;0;50
33160;2,02E+11;138 278 983;B01;1;1;7;;2;75;75107;BOULEVARD DES INVALIDES;48,854659;2,314851;;BOULEVARD DES INVALIDES;0.0;;0;50
33161;2,02E+11;138 278 984;A01;1;1;7;;2;75;75107;BOULEVARD DES INVALIDES;48,854659;2,314851;;BOULEVARD DES INVALIDES;0.0;;0;50
33162;2,02E+11;138 278 980;A01;1;4;30;;2;75;75101;RUE ETIENNE MARCEL;48,8641945;2,347602;;RUE ETIENNE MARCEL;0.0;;0;30
33163;2,02E+11;138 278 981;B01;1;1;7;;2;75;75101;RUE ETIENNE MARCEL;48,8641945;2,347602;;RUE ETIENNE MARCEL;0.0;;0;30
33359;2,02E+11;138 278 794;A01;1;4;80;;2;75;75115;RUE DE LA CONVENTION;48,837226;2,296443;;RUE DE LA CONVENTION;0.0;;0;50
33360;2,02E+11;138 278 795;B01;1;1;30;;2;75;75115;RUE DE LA CONVENTION;48,837226;2,296443;;RUE DE LA CONVENTION;0.0;;0;50
33361;2,02E+11;138 278 792;A01;1;4;50;;2;75;75115;QUAI ANDRE CITROEN;48,848428;2,280929;;QUAI ANDRE CITROEN;0.0;;0;50
